"","20634274.G","24664996.G","35592862.G","55583441.G","21000216.G","24073245.G","1797756.G","17260313.G","94549523.G","38056377.G"
"ENSG00000267471",0,6.44984,0,0,0,0,0,0,0,0
"ENSG00000239503",2.01476,3.97807,2.8057,5.62465,0,3.54272,3.87381,1.02738,0,1.69188
"ENSG00000166484",6.63664,10.7885,21.7096,20.5413,0.389563,1.28821,23.2025,2.92889,50.3976,6.05368
"ENSG00000184058",0.0660049,0,0,0,0.240333,0.456191,0,0.0761921,0,0.0336716
"ENSG00000163793",0,4.01525,0,0,0,0.281542,0,0,0,0.0438255
"ENSG00000162105",0.0186156,2.45629,0.0835145,0,0,2.44972,0.0912108,0.501395,111.054,0.527235
"ENSG00000250808",0,0,0,0,0,0,0,0,0,0
"ENSG00000204666",0,0.251014,0,0,0,0.235826,0.127728,0.0727324,6.7663,0.383023
"ENSG00000179855",0.507733,4.26531,0.837677,0.662063,1.46205,1.65795,0.890601,3.23346,2.39218,2.02011
"ENSG00000267512",0.510255,0,0,0,0,0,0,0.376006,2.95102,0
"ENSG00000261094",0.885451,0.185534,2.45941,0.769938,0,1.79812,4.60241,2.60971,0,1.08514
"ENSG00000237122",5.39415e-07,3.07878e-07,1.94973e-07,0,0,0,2.80986e-06,0,0,8.02324e-09
"ENSG00000255808",0,0,0,0,0,0,0,0,0,0
"ENSG00000260936",0.612666,3.57542,0.136823,0,0,0.152903,1.32985,0.659965,0,0.0620787
"ENSG00000211701",0.248157,0,2.45486,0,0,0.596294,0,2.95969,0,0
"ENSG00000251750",0,0,0,0,0,0,0,0,0,0
"ENSG00000239320",0,0,0,0,0,0,0,0,0,0
"ENSG00000160113",0.844101,4.67954,3.71982,1.24921,0,3.39714,1.90733,3.58152,4.0948,2.27058
"ENSG00000091039",20.6051,24.0087,18.3393,14.0674,53.3879,24.5004,23.8596,19.2208,26.4843,31.4301
"ENSG00000242531",0,0,38.9521,0,0,121.85,0,0,0,0
"ENSG00000205883",0,0,0,0,0,0,0,0,12.2462,0
"ENSG00000161526",53.9109,71.5936,80.5803,101.773,140.733,86.8013,44.1195,117.767,128.313,57.5544
"ENSG00000254273",0,0,3.23406,0,0,0,0,0,0,0.355246
"ENSG00000241563",0.000124422,0,0.577562,0,6.2858e-21,0.242268,0.533149,0.41499,0,0.401814
"ENSG00000271494",0,0,0.356435,0,0,0,0,0,0,0
"ENSG00000230294",0,0,0,0,0,0,0.0931495,0,0,0
"ENSG00000120324",0,1.21819,0.00300827,0,0,0,0.163654,0.00391261,0,0.0392274
"ENSG00000267333",0,0.234563,0,0,0,0,0,0,39.7026,0
"ENSG00000205584",0,3.4921,1.16846,0,0,0.491358,0.444928,2.19944,2.85018,1.03635
"ENSG00000162482",0.701113,3.63465,1.01519,0.305609,0.236903,0.482607,0.260999,1.7226,6.49023,0.181971
"ENSG00000234482",0,2.13616,0,0,0,0,0,0,0,0.206708
"ENSG00000227152",0,0,0,0,0,0.215614,0,0,3.8711,0
"ENSG00000145425",2179.01,624.786,1313.97,666.251,3072.05,2159.86,1473.55,1352.16,1714.26,1692.44
"ENSG00000118507",3.93129,16.4665,5.78457,7.16957,9.59662,4.91033,4.00876,7.09491,7.09145,2.073
"ENSG00000260038",0,4.07678,0.912233,0,0,0,0,0,0,0
"ENSG00000005486",18.8624,24.0058,29.1321,51.3279,16.6858,39.5373,35.0162,70.6583,131.896,36.2506
"ENSG00000253327",0.0686598,1.83793,0,0,0,0.17245,0.186195,0.478835,0,0.140058
"ENSG00000267659",0.992546,2.47883,0.365744,0,0,0.532332,0.0695396,0.362074,0.339888,0.536919
"ENSG00000219703",0,1.89984,0,0,0,0,0,0,0,0
"ENSG00000251723",0,0,0,0,0,0,0,0,0,0
"ENSG00000189233",0.0167623,0.270834,0.112812,0.371649,0.0878284,0.0246618,0.136325,0.156592,0.342677,0.120194
"ENSG00000131626",13.6107,26.6475,13.9319,29.0117,26.5109,15.9151,14.9837,23.6535,127.626,13.6688
"ENSG00000232537",0,0,0,0,0,0,0,0,0,0
"ENSG00000171532",0,0.540332,0.0229074,0,0,0,0,0.0159157,0,0.068279
"ENSG00000231512",0.848704,4.92876,0.420572,0,0.2848,0.379981,0.557556,0.655677,4.54938,0.277538
"ENSG00000199512",0,0,0,0,0,0,0,0,0,0
"ENSG00000260545",0,0,0,0,0.941469,0,0,0,0,0
"ENSG00000241573",0,0,0,0,0,0,0,0,0,0.981429
"ENSG00000013306",109.486,95.2599,56.6587,122.925,89.8895,103.052,100.111,89.2638,14.2463,124.927
"ENSG00000188816",0,1.39753,0,0,0,0,0,0,0,0
"ENSG00000167565",11.7511,25.1035,15.207,10.5792,6.62312,15.013,19.2027,19.6496,27.1582,19.0409
"ENSG00000240823",0,0,0,0,0,0,1.75444,0,0,0.609218
"ENSG00000132623",0.349374,0.891907,0.482035,1.05478,0,0.717678,1.17583,0.560235,0.630781,0.680294
"ENSG00000273419",0.856787,2.30793,1.00515,1.05525,0,0.720474,1.37639,1.08723,8.67845,1.5281
"ENSG00000198355",2.68793,7.82277,8.26523,6.3481,2.62978,2.87674,4.57466,1.73094,0,2.16127
"ENSG00000257925",1.38673,2.86875,0.921952,3.11295,0,2.37958,1.88395,3.34727,0,0.551758
"ENSG00000236086",0,0,3.96672,0,20.4991,2.10797,0,0,0,0.857033
"ENSG00000225670",0,0,0,0,0,0.293724,0.157962,0,6.97896,0.0198818
"ENSG00000267465",0,0,0.356039,0,0,0,0,0,0,0
"ENSG00000244217",0,0,0,0,0,0,0,0,0,0
"ENSG00000236611",0.901394,15.3278,0,0,0.665136,2.12048,1.84046,5.40898,0,3.2263
"ENSG00000175906",1.9424,0,1.77766,7.85346,7.06377,3.53985,0.598691,2.38838,0.577807,0.673768
"ENSG00000116721",0,0.509206,0.020272,0,0,0,0.361434,0.0245623,1.50226,0.20145
"ENSG00000155984",3.50947,12.8464,6.30634,6.49269,0.489377,7.86135,9.3378,4.62494,3.40816,4.0527
"ENSG00000064393",7.24473,8.44709,10.2202,4.29714,2.05538,4.54295,9.25732,5.40152,12.5234,12.9908
"ENSG00000231815",0,0,0,0,0,0,0.754594,0,0,0
"ENSG00000113361",0.148863,8.01154,0,0,0,0,0.181569,0.0724619,31.6391,0.192512
"ENSG00000159516",0,0,0,0,0,0,0,0,50.9495,0
"ENSG00000179222",11.1072,10.7257,12.045,12.2449,1.28533,16.2955,9.64462,18.8619,3.73885,8.14999
"ENSG00000144908",0.240089,0,0.244726,0,0.103033,0.0898261,0.256522,0.266214,0,0.304241
"ENSG00000270874",0,1.71743,0,0,0,1.29311,0.351774,0.797263,0,0.196871
"ENSG00000269487",0.717192,0,0,0,0.287875,0,0.487475,0,0,1.41463
"ENSG00000213222",0,0.401974,0.169797,0,0.257549,0,0.619989,0.116725,0,0.230633
"ENSG00000232729",3.70522,20.4398,14.9668,5.15985,4.21854,4.12768,10.1796,5.12637,4.13995,11.2632
"ENSG00000258854",0,0,0,0,0,0,0,0,0,0
"ENSG00000250506",3.99201,8.75263,14.831,21.9459,21.1617,12.3901,7.73106,8.99086,0,6.72499
"ENSG00000265741",0,3.40466,0,0,0,0,0,0,0,0
"ENSG00000135763",1.78847,4.91848,2.78447,1.00996,4.07187,1.69777,3.82994,1.59275,1.68684,1.41022
"ENSG00000215296",0,1.59751,0.509837,0,0,0,0,0,16.4704,0.600908
"ENSG00000253266",0,0.769562,0,0,0,0,0,0,0,0
"ENSG00000260147",0,0,0,0,0,0,0,0,0,0
"ENSG00000145808",0,1.88139,0,0,0,0.0309445,0,0,2.13076,0.0502729
"ENSG00000259617",2.18145,5.51598,6.24563,9.82816,0,4.21308,5.93394,0.970675,0,0.64088
"ENSG00000251590",0,0,0.22263,0,0,0,0,0,0,0
"ENSG00000266839",0.911612,1.79693,0,0,0,0,6.61175,6.43569,0,4.76552
"ENSG00000211714",0,0,0,0,0,0,0,0,33.8342,0
"ENSG00000147509",0.70864,0.269465,0.339476,0,0,0.277634,0.137292,1.17167,0,1.16742
"ENSG00000228976",2.87088,13.6187,6.23417,16.0874,0,0,3.90454,2.03084,0,0.676267
"ENSG00000248834",0,1.52983,0,0,0,0,0,0,0,0
"ENSG00000245870",0,0.768438,0,0,0,0,0,0,0,0.147936
"ENSG00000262160",6.26118,10.1698,6.7072,1.84384,19.6236,4.86986,10.1975,8.11283,2.48683,10.7396
"ENSG00000263393",0.368156,9.39246,2.03191,4.14187,0,0.447068,0,0.274868,0,4.17161
"ENSG00000238118",0.0843267,0,0,0,0,0,0,0,0,0
"ENSG00000206140",0.262441,0.314223,0.831614,2.0972,13.3617,4.57735,3.16389,2.44707,10.636,2.09494
"ENSG00000199085",0,0,0,0,0,0,0,0,0,0
"ENSG00000258644",0.000193276,2.6796e-06,9.36988,0,2.13244,11.3827,1.39838e-05,0.974154,2.96974e-83,3.3306
"ENSG00000135773",0,0.291336,0,0,0,0,0,0,0,0
"ENSG00000235486",0.469342,1.7993,1.06263,0,0,0.236852,1.35177,0.459578,0,0.8193
"ENSG00000272721",0,0,0,0,0,2.17505,1.25954,0,0,0
"ENSG00000215571",0.0948976,2.02335,0.553373,0,0,0.118806,0,0.25503,1.081,0.289457
"ENSG00000240785",0.528507,2.54624,0,0,0,0,0,0,0,0
"ENSG00000250250",0,2.01505,0,0,0,0,0,0,0,0
"ENSG00000229323",0,0.625595,0,0,0,0,0,0,0,0.120123
"ENSG00000261076",0,0,0,0,0,0,0.139263,0,0,0.104287
"ENSG00000200680",0,0,0,0,0,0,0,0,0,0
"ENSG00000253664",0,0,0,0,0,0,0,0,0,0
"ENSG00000263013",4.3192,11.0946,3.94433,4.37591,11.5761,7.99502,4.43938,9.05371,0,5.82934
"ENSG00000215297",0,0,0,0,0,0,0,0,0,0
"ENSG00000229571",0.0419362,1.38042,0.177774,0,0,0.0136066,0.151675,0.0755334,0.471151,0.121777
"ENSG00000211805",0,4.46165,0,0,0,0,0,0,0,0.43845
"ENSG00000200011",0,0,0,0,0,0,0,0,0,0
"ENSG00000231707",6.61698,9.33439,4.75468,11.1572,8.82087,10.484,4.9463,21.329,0,3.92644
"ENSG00000227615",60.5419,4.93006,45.1566,11.2437,93.7332,41.1293,38.0333,37.1005,40.9863,38.8124
"ENSG00000237594",0,0,0.908088,0,0,0.504649,0,0.62169,0,0
"ENSG00000186599",0,2.41074,0.181162,0,0,0,0,0,0,0.94938
"ENSG00000232735",0,0,0,0,0,1.40123,0,0,0,0
"ENSG00000239568",0,0,0,0,0,0,0,0,0,0
"ENSG00000240210",0,2.76433,0.48764,0,0,0.270708,0.894008,0.166694,0,0
"ENSG00000237551",0.531514,1.32946,0.583648,35.9385,3.29817,13.377,0,13.6855,6.11829,2.06682
"ENSG00000229818",0,0,0,0,0,0,0,0,0,0
"ENSG00000224861",4.26277,3.13442,5.79796,2.78165,2.37861,2.95534,3.83187,1.69419,0.529687,4.85449
"ENSG00000177464",0.130376,0,0.444698,0.482035,0,0,0,0.101364,0,0.0889255
"ENSG00000155966",0.01019,2.56379,0.106308,0,0.0151863,0,0,0.0135065,0,0.0177695
"ENSG00000230496",0,0,0,0,0,0,0,0.207848,0,0
"ENSG00000203879",66.6404,96.9157,133.518,66.7197,41.5681,39.8472,122.227,44.1927,40.7875,122.625
"ENSG00000225533",0,3.63444,0,0,0,0,0,0,0,0
"ENSG00000230587",0.503691,2.21004,0.187047,0,0.282758,0.208395,0,0.642115,0,1.60729
"ENSG00000254720",0,0,0,0,0,0,0,0,0,0
"ENSG00000249607",0,0,0,0,0,0,0,0,0,0
"ENSG00000230571",0,3.41705,0,0,0,0,0,0,0,0
"ENSG00000122008",21.343,46.4749,22.4237,19.737,25.2534,17.2663,30.777,24.9112,126.021,20.8719
"ENSG00000197603",7.39695,17.9837,7.33231,8.08387,25.9559,5.03161,6.52362,10.851,82.1391,6.41507
"ENSG00000200468",0,0,0,0,0,0,0,0,0,0
"ENSG00000248484",0,0,0,0,0,0,0,0,0,0
"ENSG00000249382",0,0,0,0,0,0,0,0,27.976,0
"ENSG00000261628",1.00483,2.42695,4.3784,0,0,2.35531,0,0,0,0
"ENSG00000272360",0,1.26011,0,0,0,0.603107,0.683266,2.22186,0,1.71233
"ENSG00000257010",0.377618,0,1.28025,0,0.282456,0,0,0.494561,13.9479,0.235551
"ENSG00000207699",0,0,0,0,0,0,0,0,0,0
"ENSG00000251002",0,0,0,0,0,0.425164,0,3.02463,0,2.19777
"ENSG00000109445",37.3479,69.2247,57.3125,91.6419,52.3448,49.8833,43.3543,46.6543,19.9402,48.9011
"ENSG00000259781",42.295,49.8388,43.0096,29.9506,85.0293,65.3404,41.0747,59.4501,16.5171,43.7982
"ENSG00000201602",0,0,0,0,0,0,0,0,0,0
"ENSG00000177108",0,0.887603,0,0,0.0336191,0,0.261287,0.0599839,0,0.374924
"ENSG00000213139",1.5391,0.995795,4.71088,15.2047,7.83837e-57,6.41976,4.91456,5.4555,0,6.75856
"ENSG00000237017",0.749017,1.68151,0.770236,1.03781,0.490886,0.708626,0.634529,0.907331,0,0.879401
"ENSG00000260036",0.244321,0.317571,0.40672,0,0.604931,1.50286,0.331832,0.925239,0,0.243953
"ENSG00000197620",15.27,12.948,10.456,24.9835,19.0613,15.5281,10.3669,14.1054,18.469,5.96812
"ENSG00000262141",0,0,0,0,0,0,0,0,0,0
"ENSG00000078328",0,9.16134,0.0444415,0,0,0.98442,2.21685,1.49515,4.36861,0.0162314
"ENSG00000110057",15.7735,28.1999,79.511,20.0766,15.1515,14.343,52.659,23.6377,22.0515,21.2321
"ENSG00000133169",0.190839,0.500493,1.0618,0,0.452548,2.48048,0,1.01876,0,1.48625
"ENSG00000263447",0,0,0,0,0,0,0,0,0,0
"ENSG00000264759",0,0,0,0,0,0,0,0,0,0
"ENSG00000156831",36.7349,38.0853,49.5427,58.9524,86.8156,48.9773,32.9782,46.1154,0,37.2106
"ENSG00000186063",41.8756,15.3903,53.3159,18.6513,20.9221,31.5257,70.5973,18.6705,13.1081,99.8259
"ENSG00000252754",0,0,0,0,0,0,0,0,0,0
"ENSG00000271712",0,0,0,0,0,0,0,0,0,0
"ENSG00000261838",0,3.15098,0,0,0,3.78803,0.865967,2.94964,0,0.614477
"ENSG00000230604",0,6.11517,0,0,0,1.97101,0,0,0,0
"ENSG00000126603",0,0.0949345,0,0,0.415554,0,0,0.137238,0,0.059292
"ENSG00000201370",0,0,0,0,0,0,0,0,0,0
"ENSG00000267142",0,0,0,0,0,0,0,0,0,0
"ENSG00000263457",0,0,0,0,0,0,0,0,0,0
"ENSG00000270760",1.4791,1.81607,2.42554,0,5.56064,2.62776,2.01337,0,0,2.48672
"ENSG00000222337",0,2.11152,0,0,0,0,0,0,0,0
"ENSG00000150401",2.76317,4.10897,3.67753,5.95153,7.56896,7.90463,2.96575,7.71192,2.14382,5.42477
"ENSG00000104660",96.8142,32.2824,50.8671,49.3171,75.7112,75.6012,95.3471,69.8314,3.74568,88.9802
"ENSG00000237174",0,0,0,0,0,0,0,0,0,0
"ENSG00000163877",2.1224,12.6301,4.69908,3.23923,13.7749,4.16013,5.36707,7.64496,3.21272,3.69552
"ENSG00000140553",21.2202,35.119,22.6936,28.0798,66.4005,30.0283,23.3575,27.482,16.9087,34.8353
"ENSG00000095110",0,0,0,0,0,0,0,0,1.66123,0.490148
"ENSG00000250995",1.26006,4.04728,4.0265,1.79755,1.80064e-05,1.99354,2.48863,2.8539,4.68588,15.5581
"ENSG00000260159",0,0,0,0,0,0,0,0,0,0.113849
"ENSG00000226366",0,0,0,0,0,0,0,0.690795,0,0
"ENSG00000144771",0,0,0,0,0,0,0,0.0862329,0,0.113556
"ENSG00000139926",0.314389,2.17321,0.0299271,0,0,0,2.10886,0.262889,4.63671,0.618777
"ENSG00000156486",0.0894899,0,0.413843,0,0,0,0.283027,0.11617,0,0.305707
"ENSG00000264745",0,0,0,0,0,0,0,0,0,0
"ENSG00000221662",0,0,0,0,0,0,0,0,0,0
"ENSG00000002587",1.42588,6.03497,2.40504,2.61392,1.27035,2.68443,5.10456,4.87554,3.06034,3.7594
"ENSG00000150403",1.30113,6.56888,8.11959,5.88412,0,3.63748,6.80498,4.49753,0,4.16793
"ENSG00000227775",7.53811,40.0554,7.12336,13.8238,5.79393,9.24583,6.19647,11.2307,21.6839,14.3769
"ENSG00000268503",0,0,44.3632,0,0,0,0,0,0,0
"ENSG00000244152",0,0,0,0,0,0,0,0,0,0
"ENSG00000145451",0,3.72473,0.145295,0,0,0,0.448972,0,4.04909,0.0441984
"ENSG00000101977",0.903685,8.96282,1.29867,0,0,0.64698,2.50441,1.43993,7.3192,2.2054
"ENSG00000254364",0,0,0,0,0,0,0,0,0,0
"ENSG00000154930",9.22532,32.6062,13.69,13.8219,12.5093,18.3232,13.0533,25.5291,35.2137,19.0933
"ENSG00000071655",11.0993,27.5756,21.3772,29.6312,16.1629,22.1457,16.8427,26.2369,27.6614,16.2962
"ENSG00000269363",0,0,0,0,0,0,0,0,0,0
"ENSG00000252427",0,0,0,0,0,0,0,0,0,0
"ENSG00000250522",0,0,0,0,0,0,0,0,0,0
"ENSG00000252174",0,0,0,0,0,0,0,0,0,0
"ENSG00000226358",0.203142,0,0,0,11.4055,0,0.275531,0.156733,0,0.0515903
"ENSG00000130558",0.162268,1.03777,1.84139,0,0,1.74784,0.0748861,0.60306,0.990752,1.64221
"ENSG00000199218",0,0,0,0,0,0,0,0,0,0.93655
"ENSG00000258949",0,0,0,0,0,0,0,0,0,0
"ENSG00000234527",0,0,0,0,0,0,0,0,0,0.192934
"ENSG00000254352",0,2.25906,0,0,0,0,0,0,30.0153,0.444132
"ENSG00000230709",0.0620399,0,0,0,0,0,0,0.0962323,0,0.0633286
"ENSG00000237994",0,0,0,0,0,0,0,0,0,0
"ENSG00000239008",0,97.1755,0,0,0,0,0,0,0,0
"ENSG00000163666",3.53464,0,2.48605,15.7798,27.1539,7.71661,4.25201,11.0304,0,3.84591
"ENSG00000127445",24.2947,20.0892,32.6079,16.601,59.673,32.0554,26.65,32.1431,19.6632,29.4377
"ENSG00000253654",0,12.7448,0,0,0,0,0,0,43.8579,0.136158
"ENSG00000202313",0,0,0,0,0,0,0,0,0,0
"ENSG00000221579",0,0,0,0,0,0,0,0,0,0
"ENSG00000272072",0.235435,9.19389,0.522796,0,0,2.02954,0.959215,2.49926,16.1549,0.35299
"ENSG00000252858",0,0,0,0,0,0,0,0,0,0
"ENSG00000228251",1.18877,1.00709,0.873888,0,0,0.959907,0,1.18,0,0.389409
"ENSG00000169807",0,0,0,0,0,0,0,0,0,0
"ENSG00000252504",0,0,0,0,0,0,0,0,0,0
"ENSG00000212365",0,0,0,0,0,0,0,0,0,0
"ENSG00000208023",0,0,0,0,0,0,0,0,0,0
"ENSG00000232355",0,0,0,0,0,0,0,0,0,0
"ENSG00000248391",0,0,0,0,0,0,0,0,0,0
"ENSG00000268482",0,0,0,0,0,0,0,0,0,0
"ENSG00000252576",0,0,0,0,0,0,0,0,0,0
"ENSG00000232341",0,0.307332,0.258532,0,0,0,0.130822,0,0,0
"ENSG00000158714",57.9344,26.5333,38.9695,86.9583,3.36502,19.9331,29.0761,10.3647,24.862,22.68
"ENSG00000197927",1.57485,0,1.86985,1.76766,0,4.47932,0,1.31865,8.95096,2.45671
"ENSG00000269957",0,3.97027,0,0,0,0,0,0.18053,0,0
"ENSG00000271993",1.80623,3.87794,5.99789,0,0,2.57624,2.8634,1.13218,0,1.04532
"ENSG00000201365",0,0,0,0,0,0,0,0,0,82.663
"ENSG00000252697",0,0,0,0,0,0,0,0,0,0
"ENSG00000179935",0,1.92591,0,0,0.790391,0.58864,0,0.543632,1.05533,0.119441
"ENSG00000202000",0,0,0,0,0,0,0,0,0,0
"ENSG00000233101",0,2.80797,0,0,0,0,0,0,0,0
"ENSG00000180481",0.718436,3.40073,1.05123,3.62093,0.193039,3.09938,0.912551,5.97072,4.88046,1.46313
"ENSG00000228507",0,1.06808,0,0,0,0,0.573406,0.939351,0,0
"ENSG00000255183",0,0,0,0,0,0,0,0,19.8383,0
"ENSG00000136830",0.0347114,6.14157,0,0.384832,0,0.844299,0.0941104,0.563461,5.18499,0
"ENSG00000266931",0,0,0,0,0,0,0,0,0,7.18513
"ENSG00000225787",0,0,0,0,0,0,0,0,0,0
"ENSG00000220875",2.03151,0,2.89456,0,0.466735,0.726833,1.79722,1.00317,0.862563,0.982535
"ENSG00000255360",0,0,0,0,0,0,0,0,0,0
"ENSG00000237184",0,1.18902,0,0,0,1.70527,0,0,0,0
"ENSG00000263929",0,0,0,0,0,0,0,0,0,0
"ENSG00000227760",0,0,0,0,0,1.71042,0,0,0,0
"ENSG00000226007",8.06682,1.10704,5.24402,4.85859,2.55162,4.44344,2.81348,7.82326,0.534408,5.85589
"ENSG00000233122",0.221841,4.61259,1.05848,1.53886,0,0,0.601525,0.258303,0.366959,0.198304
"ENSG00000149294",0.105894,1.95448,0.584742,0.876745,0.0344636,0.570805,0.107171,0.312801,9.864,0.666323
"ENSG00000237005",0,0,0,0,0,0,0,0,0,0
"ENSG00000081923",1.41663,2.98088,1.10498,51.2991,0.0384579,21.6036,6.31951,21.3873,9.28549,2.09483
"ENSG00000248738",0,0.0904497,0.0376757,0,0,0,0,0.130742,0,0.068813
"ENSG00000223635",0.330849,0,0,0,0,0.403232,0,1.9841,0,0
"ENSG00000252687",0,0,0,0,0,0,0,0,0,0
"ENSG00000252774",0,0,0,0,0,0,31.5291,7.76326,0,0
"ENSG00000261810",0,0,0,0,0,0,0,0,0,0
"ENSG00000151617",0,1.16103,0.140036,0,0,0,0,0.106874,11.6683,0.561226
"ENSG00000236451",0,0.535989,0,0,0,0,0,0.0517151,1.31945,0.0340342
"ENSG00000230684",0,4.11647,0,0,0,0,2.38171,0,0,0
"ENSG00000238124",0,0,0,0,0,0,0,0,0,0
"ENSG00000249706",0,2.09325,0.889086,0,0,0,0.813914,0,0,0
"ENSG00000172175",5.90796,8.6037,3.66795,6.14394,4.34083,4.22596,13.4984,5.03109,15.099,13.923
"ENSG00000215120",0,1.23642,0.207458,0,0,0,0.251596,0.143296,0,0
"ENSG00000126768",34.5779,21.0384,33.5271,37.6623,27.0739,26.2798,29.3473,31.8399,24.3695,39.485
"ENSG00000083290",6.79207,33.5129,7.06424,24.3356,56.3628,18.9496,5.80732,25.716,21.9432,7.58723
"ENSG00000235429",0,7.98754,0,0,0,0,0,0,0,0.311625
"ENSG00000232489",0,0,0,0,0,0,0,0,0,0.0601872
"ENSG00000090006",19.7651,35.367,41.1474,107.279,15.0226,57.0521,19.6924,44.4088,32.7081,21.4194
"ENSG00000223683",0,11.7605,0,0,0,0,0,0,0,0
"ENSG00000261800",0,0.660328,0,0,0,0,0,0,0,0
"ENSG00000204929",0.117496,4.75826,0.131232,0,0.449529,0,0,0.399255,0.761507,0.290814
"ENSG00000250714",8.28392,8.62645,2.57613,1.51384,0.346013,2.03035,6.08042,2.39911,28.8701,4.66183
"ENSG00000271242",0,0,0,0,0,0,0,0,0,0
"ENSG00000196482",0.124942,9.0673,0.971569,0.734934,15.6872,0.218625,5.04589,0.354508,4.7887,0.61881
"ENSG00000182752",0,0.433088,0.0385542,0.380159,0,0.0434113,0.0465277,0.381422,0,0.0822854
"ENSG00000235914",0.554691,7.78275,1.63056,1.35542,0,0.151858,0.165078,0.771031,0.787559,1.56749
"ENSG00000237019",0,0,0,0,0,0,0,0,0,0
"ENSG00000186867",0,1.29132,0,0,0,0.151855,0,0,0,0
"ENSG00000230081",0,0,0,0,0,0,0,0,16.7247,5.08168
"ENSG00000071205",0.383329,1.52059,0.547808,0,0,0.0194935,2.17371,0.22476,0,0.453806
"ENSG00000217897",0,0,0,0,0,0,0,0,0,0
"ENSG00000206596",88.3282,7.61445,57.0384,543.979,30.0589,108.244,28.1969,48.3419,220.401,5.99273
"ENSG00000231561",0,0,0.184794,0,0,0.205913,0,0,0,0
"ENSG00000228190",0,0,0,0,0,0,0,0,0,0
"ENSG00000262381",0,0,0,0,0,0,0,0,0,0
"ENSG00000222520",0,0,0,0,0,0,0,0,0,0
"ENSG00000248508",5.03865,9.20241,4.85024,7.04397,0.232346,10.1415,3.46572,4.21487,0,9.80823
"ENSG00000204371",13.2679,16.6861,17.9686,11.6393,20.3514,23.8432,17.8585,32.2514,35.549,23.6408
"ENSG00000235677",0.949009,1.23495,1.05357,0,0,0.584221,0,1.25898,0,0.711276
"ENSG00000002016",21.9867,19.9906,12.6571,10.162,18.479,22.8141,35.9057,25.7558,26.2764,37.2416
"ENSG00000254051",0,9.09196,0,0,0,0,0,0,0,0
"ENSG00000258771",0,0,0,0,0,0,0,0,0,0
"ENSG00000221963",5.8093,6.54177,7.79158,5.49809,0.119938,3.02882,6.52696,2.32573,8.08472,3.63968
"ENSG00000120832",13.8177,9.16642,12.4605,15.3786,8.40011,16.8508,9.47979,18.7164,33.5757,15.3117
"ENSG00000112462",0,6.97585,0.0834253,0,0,0,0,0.173125,0,0.0379812
"ENSG00000206075",0,0,0,0,0,0,0,0,0,0.0245164
"ENSG00000259771",0,0,0.583648,0,0,0,0,0,0,0
"ENSG00000268297",0,0,0,0,0,0,0,0,0,0
"ENSG00000266925",0.283836,2.01724,0.105795,0,0.406264,0.355354,0.128318,1.0229,0,0
"ENSG00000215444",0,1.27437,0,0,0,0,0,0,0,0
"ENSG00000247993",0,0,0,0,0,0,0,0,0,0
"ENSG00000198848",5.25679,1.10682,1.34205,0.764252,0.0656778,0.449375,0,1.31766,0,1.04958
"ENSG00000237813",0,0,0,0,0,0,0,0,0,0.127898
"ENSG00000223886",1.00044,0,2.19904,0,0,1.80246,3.40285,0.737825,0,0
"ENSG00000224254",0,5.90342,0,0,0,0,0,0,2.73784,0
"ENSG00000200656",0,36.5787,0,0,0,0,0,0,0,0
"ENSG00000227415",0,0,0,0,0,0,0,0,0,0
"ENSG00000237563",0,0,0,0,0,0,0,0,0,0
"ENSG00000171425",18.2875,18.1009,15.0978,10.9002,6.78744,24.1746,22.3241,18.3338,0,31.5737
"ENSG00000251605",0,0,0,0,0,0,0,0,0,0.603142
"ENSG00000163312",16.5474,36.7494,23.7516,14.0874,12.2143,27.5098,18.0655,28.0943,35.2211,20.3226
"ENSG00000253208",0.21374,0,0,0,0,0.263877,0,0,34.9059,0
"ENSG00000244402",0,0,0,0,0,0,0,0,0,0
"ENSG00000224031",0,0,0,0,0,0.968327,0,2.96552,0,0
"ENSG00000166206",0.216672,1.60246,0,0,0,1.09591,0,2.54192,14.9459,0.898173
"ENSG00000165553",0.0738588,0.197536,0.0826761,0,0,0,0,0,0,0.263494
"ENSG00000237874",0,0,0,0,0,0,0,0,0,0
"ENSG00000225996",4.70327,19.5915,10.8838,6.77172,1.72473,3.5742,2.39682,8.06292,0,3.10023
"ENSG00000198252",4.37999,15.1907,9.26688,4.25885,2.83488,2.74422,11.0603,4.47616,0.915272,7.72574
"ENSG00000263766",15.1889,6.52469,16.5763,0,19.83,20.1575,12.4509,21.3148,73.6092,27.1379
"ENSG00000269373",0,0,0,0,0,0,0,0,0,0
"ENSG00000212993",0,3.12981,0.00671225,0,0.0775308,0.0302056,0.0972786,0,4.80036,0.0613446
"ENSG00000207803",0,0,0,0,0,0,0,0,0,0
"ENSG00000238923",0,0,0,0,0,0,0,0,0,0
"ENSG00000170516",0,0,0,0,0,0,0,0,0,1.33067
"ENSG00000229387",4.21633,2.13615,14.4,9.49608,0,9.68174,4.8739,10.646,0,5.3744
"ENSG00000255649",0,0,0,0,0,0,0,0,0,0
"ENSG00000268402",0,0,0,0,0,0,0,0,0,0
"ENSG00000242911",0,0,0,0,0,0,0,0,0,0
"ENSG00000207488",0,0,0,0,0,0,0,0,0,0
"ENSG00000212251",0,0,0,0,0,0,0,0,0,0
